Date1,Date2,Time,UserPhone,UserName,MessageBody,MediaType,MediaLink,QuotedMessage,QuotedMessageDate,QuotedMessageTime
,3/17/2020,18:07:38,removed,Wade Wilson, nec porta pharetra nunc elit,,,,,
,3/17/2020,18:07:49,removed,Wade Wilson, sollicitudin nisl gravida pulvinar purus sapien,,,x,3/17/2020,18:07:11
,3/17/2020,18:07:57,removed,Wade Wilson, quis enim lorem ipsum dolor,,,,,
,3/17/2020,18:08:08,removed,Adrian Veidt, sit amet consectetur adipiscing elit aliquam ullamcorper nulla nec porta,,,,,
,3/17/2020,18:08:36,removed,Wade Wilson, pharetra nunc elit sollicitudin nisl gravida pulvinar purus sapien quis enim lorem ipsum,,,,,
,3/17/2020,18:11:28,removed,Bruce Wayne, dolor sit amet consectetur adipiscing elit aliquam ullamcorper,,,,,
,3/17/2020,18:15:21,removed,Wade Wilson, Lol,,,,,
,3/17/2020,18:16:05,removed,Wade Wilson, nulla nec porta pharetra nunc elit sollicitudin nisl gravida pulvinar purus sapien quis enim lorem ipsum dolor sit amet consectetur adipiscing elit aliquam ullamcorper nulla nec porta pharetra nunc elit sollicitudin nisl gravida,,,,,
,3/17/2020,18:24:09,removed,Bruce Wayne, pulvinar purus sapien quis enim lorem ipsum dolor sit amet consectetur adipiscing elit,,,,,
,3/17/2020,18:24:21,removed,Bruce Wayne, aliquam ullamcorper nulla nec porta pharetra nunc,,,,,
,3/17/2020,18:31:48,removed,Bruce Wayne, elit sollicitudin nisl gravida pulvinar purus sapien quis enim lorem ipsum dolor sit amet consectetur adipiscing elit aliquam ullamcorper nulla nec porta pharetra nunc,,,,,
,3/17/2020,18:32:14,removed,Bruce Wayne, elit sollicitudin nisl gravida pulvinar purus sapien quis enim lorem ipsum dolor sit amet consectetur adipiscing,,,,,
,3/17/2020,18:32:35,removed,Jonathan Osterman, elit aliquam ullamcorper nulla nec porta pharetra nunc elit sollicitudin,,,,,
,3/17/2020,18:33:03,removed,Jonathan Osterman, nisl gravida pulvinar purus sapien quis enim lorem ipsum dolor sit amet,,,,,
,3/17/2020,18:48:02,removed,Oswald Cobblepot, consectetur adipiscing elit aliquam ullamcorper nulla nec porta pharetra nunc elit sollicitudin nisl gravida pulvinar purus sapien quis enim,,,,,
,3/17/2020,18:49:28,removed,Wade Wilson, lorem ipsum dolor sit amet consectetur,,,x,3/17/2020,18:32:35
,3/17/2020,18:49:37,removed,Wade Wilson, adipiscing elit aliquam ullamcorper nulla,,,,,
,3/17/2020,19:16:55,removed,Reed Richards, Haha nec porta pharetra nunc elit sollicitudin nisl,,,x,3/17/2020,18:48:02
,3/17/2020,19:23:51,removed,Adrian Veidt, gravida pulvinar purus sapien quis enim lorem ipsum dolor sit amet consectetur adipiscing elit aliquam ullamcorper,,,,,
,3/17/2020,19:24:41,removed,Raven Darkholme, nulla nec porta pharetra nunc elit sollicitudin nisl gravida pulvinar purus sapien,image,x.jpeg,,,
,3/17/2020,19:28:22,removed,Bruce Wayne, quis,GIF,x.gif,,,
,3/17/2020,19:41:30,removed,Wade Wilson, enim,,,x,3/17/2020,19:24:41
,3/17/2020,20:40:43,removed,Lex Luthor, lorem ipsum dolor sit amet consectetur adipiscing elit aliquam ullamcorper nulla,,,x,3/17/2020,18:32:35
,3/17/2020,20:41:26,removed,Lex Luthor, nec porta pharetra nunc elit sollicitudin nisl gravida pulvinar purus sapien quis enim lorem ipsum dolor,,,,,
,3/17/2020,21:31:57,removed,Oswald Cobblepot, sit amet consectetur adipiscing elit aliquam ullamcorper nulla nec porta pharetra nunc elit sollicitudin nisl gravida pulvinar purus sapien quis enim lorem,,,x,3/17/2020,20:41:26
,3/17/2020,21:32:50,removed,Thor Odinson, ipsum dolor sit amet consectetur adipiscing elit aliquam ullamcorper nulla nec,,,x,3/17/2020,21:31:57
,3/17/2020,21:34:01,removed,Victor Creed, porta,,,x,3/17/2020,21:32:50
,3/17/2020,22:59:31,removed,Bruce Wayne, pharetra,,,,,
3/18/2020,3/18/2020,7:35:03,removed,Wade Wilson, nunc elit sollicitudin nisl gravida pulvinar,,,,,
,3/18/2020,7:53:08,removed,Wade Wilson, Lol purus,image,x.jpeg,,,
,3/18/2020,8:05:44,removed,Oswald Cobblepot, sapien quis enim lorem ipsum dolor sit amet consectetur adipiscing elit aliquam ullamcorper nulla nec porta pharetra nunc elit sollicitudin nisl,,,,,
,3/18/2020,8:25:52,removed,Bruce Wayne, Hahahahaha,,,x,3/18/2020,8:05:44
,3/18/2020,10:23:39,removed,Oswald Cobblepot, gravida pulvinar purus sapien quis,image,x.jpeg,,,
,3/18/2020,10:33:51,removed,Wade Wilson, enim lorem ipsum dolor sit amet consectetur adipiscing elit aliquam,,,,,
,3/18/2020,10:34:14,removed,Raven Darkholme, ullamcorper nulla nec porta pharetra,,,,,
,3/18/2020,10:34:29,removed,Wade Wilson, nunc elit sollicitudin nisl gravida pulvinar purus sapien quis enim lorem ipsum,,,,,
,3/18/2020,10:34:29,removed,Victor Creed, dolor sit amet consectetur adipiscing elit aliquam ullamcorper,,,x,3/18/2020,10:33:51
,3/18/2020,10:34:44,removed,Wade Wilson, nulla nec porta,,,,,
,3/18/2020,10:34:49,removed,Wade Wilson, pharetra nunc,,,x,3/18/2020,10:34:14
,3/18/2020,10:35:04,removed,Raven Darkholme, elit sollicitudin nisl gravida pulvinar purus sapien quis enim lorem ipsum dolor,,,x,3/18/2020,10:34:29
,3/18/2020,10:35:11,removed,Wade Wilson, sit amet consectetur adipiscing elit aliquam ullamcorper nulla nec porta pharetra nunc elit sollicitudin nisl,,,,,
,3/18/2020,10:35:18,removed,Raven Darkholme, gravida pulvinar purus sapien quis enim,,,,,
,3/18/2020,10:35:22,removed,Wade Wilson, lorem ipsum dolor sit amet,,,,,
,3/18/2020,10:35:35,removed,Raven Darkholme, consectetur,,,x,3/18/2020,10:35:11
,3/18/2020,10:35:47,removed,Wade Wilson, adipiscing elit aliquam ullamcorper nulla nec porta pharetra nunc elit sollicitudin,,,,,
,3/18/2020,10:36:00,removed,Wade Wilson, nisl gravida pulvinar purus sapien,,,,,
,3/18/2020,10:36:00,removed,Raven Darkholme, quis enim lorem,,,,,
,3/18/2020,10:36:16,removed,Wade Wilson, ipsum dolor sit amet consectetur adipiscing,,,,,
,3/18/2020,10:36:49,removed,Raven Darkholme, elit aliquam ullamcorper nulla nec porta pharetra nunc elit sollicitudin nisl gravida pulvinar purus sapien quis enim lorem ipsum dolor sit amet consectetur adipiscing elit aliquam ullamcorper,,,,,
,3/18/2020,10:36:53,removed,Raven Darkholme, nulla nec porta,,,,,
,3/18/2020,10:37:10,removed,Wade Wilson, pharetra nunc,,,,,
,3/18/2020,10:37:34,removed,Raven Darkholme, elit sollicitudin,,,,,
,3/18/2020,10:37:55,removed,Raven Darkholme, nisl gravida pulvinar purus sapien quis enim,,,,,
,3/18/2020,10:38:05,removed,Raven Darkholme, lorem ipsum dolor sit amet consectetur adipiscing elit aliquam ullamcorper nulla,,,,,
,3/18/2020,10:38:19,removed,Raven Darkholme, nec porta pharetra nunc elit sollicitudin nisl gravida pulvinar purus sapien,,,,,
,3/18/2020,10:38:28,removed,Raven Darkholme, quis enim lorem ipsum dolor sit,,,,,
,3/18/2020,10:38:41,removed,Raven Darkholme, amet consectetur adipiscing elit aliquam ullamcorper nulla nec,,,,,
,3/18/2020,10:38:44,removed,Adrian Veidt, porta pharetra nunc elit sollicitudin nisl gravida,,,,,
,3/18/2020,10:38:55,removed,Raven Darkholme, pulvinar purus sapien quis enim lorem ipsum dolor,,,,,
,3/18/2020,10:38:58,removed,Raven Darkholme, sit,,,x,3/18/2020,10:38:44
,3/18/2020,10:39:12,removed,Adrian Veidt, amet consectetur adipiscing elit aliquam ullamcorper nulla nec porta pharetra nunc elit sollicitudin,,,,,
,3/18/2020,10:39:14,removed,Raven Darkholme, nisl gravida pulvinar purus sapien quis enim lorem ipsum,,,,,
,3/18/2020,10:40:04,removed,Raven Darkholme, dolor,recorded audio,x.opus,,,
,3/18/2020,10:41:07,removed,Raven Darkholme, sit amet consectetur adipiscing elit aliquam ullamcorper nulla nec porta pharetra nunc elit sollicitudin,,,,,
,3/18/2020,10:41:16,removed,Raven Darkholme, nisl gravida pulvinar purus sapien,,,,,
,3/18/2020,10:41:23,removed,Raven Darkholme, quis enim,,,,,
,3/18/2020,10:42:12,removed,Raven Darkholme, lorem ipsum dolor sit amet consectetur adipiscing elit aliquam ullamcorper,,,,,
,3/18/2020,10:42:19,removed,Raven Darkholme, nulla nec porta pharetra nunc elit,,,,,
,3/18/2020,10:42:21,removed,Raven Darkholme, sollicitudin,,,,,
,3/18/2020,10:43:24,removed,Wade Wilson, nisl,recorded audio,x.opus,,,
,3/18/2020,10:43:41,removed,Bruce Wayne, gravida pulvinar,,,x,3/18/2020,10:38:44
,3/18/2020,10:44:49,removed,Raven Darkholme, purus,recorded audio,x.opus,,,
,3/18/2020,10:46:18,removed,Wade Wilson, sapien,recorded audio,x.opus,,,
,3/18/2020,10:48:52,removed,Victor Creed, quis enim lorem,,,x,3/18/2020,10:41:23
,3/18/2020,10:53:56,removed,Wade Wilson, ipsum dolor sit amet consectetur adipiscing elit aliquam ullamcorper nulla nec porta pharetra nunc elit sollicitudin nisl gravida pulvinar purus,,,,,
,3/18/2020,10:58:03,removed,Bruce Wayne, sapien quis,,,,,
,3/18/2020,11:00:17,removed,Bruce Wayne, enim lorem ipsum dolor sit amet consectetur adipiscing elit aliquam ullamcorper,,,x,3/18/2020,10:38:19
,3/18/2020,11:00:30,removed,Bruce Wayne, nulla nec porta pharetra,,,,,
,3/18/2020,11:01:30,removed,Bruce Wayne, nunc elit sollicitudin,,,x,3/18/2020,10:42:19
,3/18/2020,11:08:05,removed,Raven Darkholme, nisl,,,x,3/18/2020,10:53:56
,3/18/2020,11:08:08,removed,Raven Darkholme, gravida pulvinar purus,,,,,
,3/18/2020,11:17:27,removed,Wade Wilson, sapien,,,,,
,3/18/2020,11:17:45,removed,Raven Darkholme, quis enim,,,,,
,3/18/2020,11:18:02,removed,Wade Wilson, lorem ipsum dolor sit amet consectetur,,,,,
,3/18/2020,11:22:57,removed,Thor Odinson, adipiscing elit aliquam ullamcorper nulla nec porta pharetra nunc elit sollicitudin nisl gravida pulvinar purus sapien quis enim lorem ipsum dolor sit amet,,,,,
,3/18/2020,11:23:27,removed,Thor Odinson, consectetur adipiscing elit aliquam ullamcorper nulla nec porta pharetra nunc elit sollicitudin nisl gravida pulvinar purus sapien quis enim lorem ipsum dolor,,,,,
,3/18/2020,11:23:33,removed,Thor Odinson, sit amet consectetur,,,,,
,3/18/2020,11:24:25,removed,Raven Darkholme, adipiscing,recorded audio,x.opus,,,
,3/18/2020,11:30:16,removed,Thor Odinson, elit,image,x.jpeg,,,
,3/18/2020,11:31:09,removed,Bruce Wayne, Hahahahaha,,,,,
,3/18/2020,13:03:19,removed,Wade Wilson, aliquam ullamcorper nulla,,,,,
,3/18/2020,13:03:36,removed,Thor Odinson, nec porta pharetra nunc elit,,,,,
,3/18/2020,13:05:28,removed,Raven Darkholme, sollicitudin,recorded audio,x.opus,,,
,3/18/2020,13:07:01,removed,Victor Creed, nisl gravida pulvinar purus sapien quis enim lorem ipsum dolor sit amet consectetur adipiscing,,,,,
,3/18/2020,13:07:31,removed,Raven Darkholme, elit,recorded audio,x.opus,,,
,3/18/2020,13:28:05,removed,Oswald Cobblepot, Hahaha,,,x,3/18/2020,11:30:16
,3/18/2020,15:03:45,removed,Jonathan Osterman, aliquam ullamcorper nulla nec porta pharetra,,,,,
,3/18/2020,15:04:01,removed,Jonathan Osterman, nunc elit sollicitudin nisl,,,,,
,3/18/2020,15:04:16,removed,Jonathan Osterman, gravida pulvinar purus sapien quis enim lorem ipsum dolor sit amet consectetur,,,,,
,3/18/2020,15:04:20,removed,Reed Richards, adipiscing,,,,,
,3/18/2020,15:05:09,removed,Jonathan Osterman, elit aliquam ullamcorper,,,x,3/18/2020,15:04:16
,3/18/2020,15:05:26,removed,Thor Odinson, nulla nec porta pharetra nunc elit sollicitudin nisl gravida pulvinar purus sapien,,,,,
,3/18/2020,15:06:38,removed,Jonathan Osterman, quis enim lorem ipsum dolor sit amet consectetur adipiscing elit aliquam ullamcorper nulla nec porta pharetra nunc elit sollicitudin nisl gravida pulvinar purus sapien quis enim lorem ipsum dolor sit amet consectetur adipiscing elit aliquam ullamcorper,,,,,
,3/18/2020,15:14:08,removed,Raven Darkholme, nulla nec porta pharetra nunc elit sollicitudin nisl gravida pulvinar,image,x.jpeg,,,
,3/18/2020,15:18:26,removed,Bruce Wayne, purus,,,,,
,3/18/2020,15:23:36,removed,Victor Creed, sapien quis enim lorem ipsum,,,x,3/18/2020,15:04:16
,3/18/2020,15:25:32,removed,Clark Kent, dolor sit amet,,,x,3/18/2020,15:14:08
,3/18/2020,15:26:28,removed,Clark Kent, consectetur adipiscing elit aliquam ullamcorper nulla nec porta pharetra nunc elit,,,,,
,3/18/2020,15:26:39,removed,Clark Kent, sollicitudin nisl gravida pulvinar purus sapien quis enim,,,,,
,3/18/2020,15:47:52,removed,Raven Darkholme, lorem,recorded audio,x.opus,,,
,3/18/2020,15:48:18,removed,Raven Darkholme, ipsum,recorded audio,x.opus,,,
,3/18/2020,16:03:51,removed,Reed Richards, dolor sit amet consectetur adipiscing elit aliquam ullamcorper nulla nec,,,,,
,3/18/2020,16:04:19,removed,Raven Darkholme, porta,recorded audio,x.opus,,,
,3/18/2020,16:11:40,removed,Jonathan Osterman, pharetra,recorded audio,x.opus,,,
,3/18/2020,16:16:18,removed,Bruce Wayne, nunc elit,,,,,
,3/18/2020,16:16:42,removed,Bruce Wayne, sollicitudin nisl gravida pulvinar purus,,,,,
,3/18/2020,16:17:15,removed,Thor Odinson, sapien quis enim,,,,,
,3/18/2020,16:18:05,removed,Peter Parker, lorem,,,,,
,3/18/2020,16:20:46,removed,Lex Luthor, ipsum dolor sit amet consectetur adipiscing elit aliquam ullamcorper nulla nec porta pharetra nunc elit sollicitudin nisl gravida pulvinar purus sapien quis enim lorem ipsum dolor sit amet consectetur adipiscing elit aliquam ullamcorper nulla nec porta pharetra nunc elit sollicitudin nisl gravida pulvinar purus sapien quis enim lorem ipsum dolor sit amet consectetur,,,,,
,3/18/2020,16:21:12,removed,Lex Luthor, adipiscing elit aliquam ullamcorper nulla nec,,,,,
,3/18/2020,16:21:31,removed,Thor Odinson, porta pharetra nunc elit sollicitudin nisl gravida pulvinar purus sapien quis enim,,,,,
,3/18/2020,16:21:40,removed,Jonathan Osterman, lorem ipsum dolor sit amet consectetur adipiscing elit aliquam ullamcorper nulla nec porta pharetra nunc elit,,,x,3/18/2020,16:16:42
,3/18/2020,16:21:43,removed,Thor Odinson, sollicitudin nisl gravida pulvinar purus sapien quis,,,,,
,3/18/2020,16:23:41,removed,Bruce Wayne, enim lorem ipsum dolor,,,,,
,3/18/2020,16:24:05,removed,Thor Odinson, sit amet consectetur adipiscing,,,,,
,3/18/2020,16:24:09,removed,Bruce Wayne, elit aliquam ullamcorper nulla nec porta pharetra nunc elit sollicitudin nisl gravida pulvinar purus sapien quis enim,,,x,3/18/2020,16:23:41
,3/18/2020,16:25:13,removed,Raven Darkholme, lorem ipsum dolor sit amet consectetur adipiscing elit,,,x,3/18/2020,16:23:41
,3/18/2020,16:25:24,removed,Adrian Veidt, aliquam ullamcorper nulla nec porta pharetra nunc elit sollicitudin nisl gravida pulvinar purus sapien quis enim lorem ipsum dolor sit amet consectetur adipiscing elit aliquam,,,,,
,3/18/2020,16:25:46,removed,Raven Darkholme, ullamcorper,,,,,
,3/18/2020,16:25:48,removed,Victor Creed, nulla nec porta pharetra nunc elit sollicitudin nisl,,,x,3/18/2020,16:24:09
,3/18/2020,16:25:54,removed,Raven Darkholme, gravida pulvinar purus sapien quis,,,,,
,3/18/2020,16:26:07,removed,Raven Darkholme, enim lorem ipsum dolor sit,,,,,
,3/18/2020,16:26:11,removed,Adrian Veidt, amet consectetur adipiscing elit aliquam ullamcorper nulla nec porta pharetra,,,x,3/18/2020,16:25:54
,3/18/2020,16:26:24,removed,Adrian Veidt, nunc elit sollicitudin nisl,,,,,
,3/18/2020,16:26:30,removed,Raven Darkholme, gravida pulvinar purus sapien quis enim lorem ipsum,,,,,
,3/18/2020,16:26:33,removed,Adrian Veidt, dolor sit amet consectetur adipiscing elit aliquam ullamcorper nulla nec porta pharetra,,,,,
,3/18/2020,16:26:44,removed,Raven Darkholme, nunc elit,,,x,3/18/2020,16:26:33
,3/18/2020,16:27:01,removed,Raven Darkholme, sollicitudin nisl gravida pulvinar,,,,,
,3/18/2020,16:27:24,removed,Adrian Veidt, purus sapien quis enim lorem ipsum dolor sit amet consectetur adipiscing elit aliquam ullamcorper nulla nec porta pharetra nunc elit sollicitudin nisl gravida pulvinar purus sapien,,,,,
,3/18/2020,16:27:28,removed,Thor Odinson, Lol,,,x,3/18/2020,16:25:48
,3/18/2020,16:28:02,removed,Adrian Veidt, quis enim lorem ipsum dolor sit amet consectetur adipiscing elit aliquam ullamcorper nulla nec,,,,,
,3/18/2020,16:28:15,removed,Adrian Veidt, porta pharetra nunc elit sollicitudin nisl gravida pulvinar purus sapien quis,,,,,
,3/18/2020,16:28:29,removed,Thor Odinson, enim lorem,,,x,3/18/2020,16:26:11
,3/18/2020,16:37:41,removed,Lex Luthor, ipsum,,,x,3/18/2020,16:27:24
,3/18/2020,16:38:12,removed,Bruce Wayne, dolor sit amet consectetur adipiscing elit aliquam ullamcorper nulla nec porta pharetra nunc elit sollicitudin,,,,,
,3/18/2020,16:38:44,removed,Bruce Wayne, nisl gravida pulvinar purus sapien quis enim lorem,,,,,
,3/18/2020,16:39:16,removed,Jonathan Osterman, ipsum dolor sit amet,,,,,
,3/18/2020,16:39:48,removed,Bruce Wayne, consectetur adipiscing elit aliquam,,,,,
,3/18/2020,16:39:52,removed,Bruce Wayne, ullamcorper nulla nec porta,,,,,
,3/18/2020,16:40:20,removed,Bruce Wayne, pharetra nunc elit sollicitudin nisl gravida pulvinar purus sapien quis enim lorem ipsum dolor sit amet consectetur adipiscing elit,,,,,
,3/18/2020,16:40:38,removed,Bruce Wayne, aliquam ullamcorper nulla nec porta pharetra nunc elit sollicitudin nisl gravida,,,,,
,3/18/2020,16:41:46,removed,Bruce Wayne, pulvinar purus sapien quis enim lorem ipsum dolor sit amet consectetur adipiscing elit aliquam ullamcorper nulla nec porta pharetra nunc elit sollicitudin nisl gravida pulvinar purus sapien quis,,,x,3/18/2020,16:38:44
,3/18/2020,16:42:12,removed,Bruce Wayne, enim lorem ipsum dolor,,,,,
,3/18/2020,16:43:07,removed,Adrian Veidt, sit amet consectetur adipiscing elit aliquam ullamcorper nulla nec,,,,,
,3/18/2020,16:43:45,removed,Bruce Wayne, porta,recorded audio,x.opus,,,
,3/18/2020,16:44:10,removed,Bruce Wayne, pharetra,recorded audio,x.opus,,,
,3/18/2020,16:44:11,removed,Raven Darkholme, nunc elit sollicitudin,image,x.jpeg,,,
,3/18/2020,16:44:43,removed,Bruce Wayne, nisl gravida pulvinar purus sapien quis enim lorem ipsum,,,,,
,3/18/2020,16:45:34,removed,Adrian Veidt, dolor sit amet consectetur adipiscing elit aliquam ullamcorper nulla nec porta pharetra nunc elit,,,,,
,3/18/2020,16:45:46,removed,Raven Darkholme, sollicitudin,,,,,
,3/18/2020,16:46:00,removed,Adrian Veidt, nisl gravida pulvinar purus sapien quis enim lorem ipsum dolor sit amet consectetur adipiscing elit aliquam,,,,,
,3/18/2020,16:46:01,removed,Bruce Wayne, ullamcorper nulla nec porta pharetra nunc elit sollicitudin nisl gravida pulvinar,,,,,
,3/18/2020,16:46:05,removed,Bruce Wayne, purus,,,,,
,3/18/2020,16:46:06,removed,Raven Darkholme, sapien quis enim lorem ipsum,,,,,
,3/18/2020,16:46:11,removed,Bruce Wayne, dolor sit amet consectetur,,,,,
,3/18/2020,16:46:12,removed,Raven Darkholme, adipiscing,,,,,
,3/18/2020,16:46:42,removed,Adrian Veidt, elit aliquam ullamcorper nulla nec porta pharetra nunc elit sollicitudin nisl gravida pulvinar purus,,,,,
,3/18/2020,16:46:56,removed,Adrian Veidt, sapien quis enim lorem ipsum dolor sit amet consectetur adipiscing elit aliquam ullamcorper nulla nec,,,,,
,3/18/2020,16:47:22,removed,Thor Odinson, porta pharetra nunc elit sollicitudin nisl gravida pulvinar purus sapien quis enim lorem ipsum dolor,,,,,
,3/18/2020,16:47:41,removed,Adrian Veidt, sit amet consectetur adipiscing elit aliquam ullamcorper nulla nec porta pharetra nunc elit sollicitudin nisl gravida pulvinar purus sapien quis enim lorem ipsum dolor sit amet,,,,,
,3/18/2020,16:47:58,removed,Thor Odinson, consectetur adipiscing elit aliquam ullamcorper nulla nec porta pharetra nunc elit sollicitudin nisl gravida pulvinar purus sapien quis,,,,,
,3/18/2020,16:48:00,removed,Adrian Veidt, enim lorem ipsum dolor sit amet,,,x,3/18/2020,16:47:22
,3/18/2020,16:48:08,removed,Adrian Veidt, consectetur adipiscing elit aliquam ullamcorper,,,,,
,3/18/2020,16:48:29,removed,Adrian Veidt, nulla nec porta pharetra nunc elit sollicitudin nisl gravida pulvinar purus sapien quis enim lorem ipsum dolor sit,,,,,
,3/18/2020,16:49:05,removed,Adrian Veidt, amet consectetur adipiscing elit aliquam ullamcorper nulla nec porta pharetra nunc elit,,,x,3/18/2020,16:47:58
,3/18/2020,16:49:28,removed,Raven Darkholme, sollicitudin,recorded audio,x.opus,,,
,3/18/2020,16:49:31,removed,Lex Luthor, nisl gravida pulvinar purus sapien quis enim lorem ipsum dolor sit amet consectetur adipiscing elit aliquam ullamcorper nulla nec,,,,,
,3/18/2020,16:49:37,removed,Bruce Wayne, porta pharetra nunc elit sollicitudin nisl gravida pulvinar purus sapien quis enim lorem ipsum dolor sit amet consectetur adipiscing elit aliquam ullamcorper,,,,,
,3/18/2020,16:50:19,removed,Lex Luthor, nulla nec porta pharetra nunc elit sollicitudin nisl gravida pulvinar purus sapien quis enim lorem ipsum dolor,,,,,
,3/18/2020,16:50:56,removed,Jonathan Osterman, sit amet consectetur adipiscing elit aliquam ullamcorper nulla nec porta pharetra nunc,,,,,
,3/18/2020,16:51:13,removed,Adrian Veidt, elit sollicitudin nisl gravida pulvinar purus sapien quis enim lorem ipsum dolor sit amet consectetur adipiscing elit aliquam,,,,,
,3/18/2020,16:51:20,removed,Raven Darkholme, ullamcorper nulla nec porta pharetra,,,x,3/18/2020,16:50:19
,3/18/2020,16:51:30,removed,Adrian Veidt, nunc elit sollicitudin nisl gravida pulvinar purus sapien quis enim lorem ipsum dolor sit amet consectetur adipiscing elit,,,,,
,3/18/2020,16:51:37,removed,Lex Luthor, aliquam,recorded audio,x.opus,,,
,3/18/2020,16:52:07,removed,Adrian Veidt, ullamcorper nulla nec porta pharetra nunc elit sollicitudin nisl gravida pulvinar purus sapien quis enim lorem ipsum dolor sit amet consectetur adipiscing elit aliquam ullamcorper nulla nec porta pharetra nunc elit sollicitudin,,,,,
,3/18/2020,16:53:01,removed,Thor Odinson, Lol,,,x,3/18/2020,16:51:37
,3/18/2020,16:54:35,removed,Bruce Wayne, nisl gravida pulvinar purus sapien quis enim lorem ipsum dolor sit amet consectetur adipiscing elit aliquam,,,x,3/18/2020,16:49:05
,3/18/2020,16:54:55,removed,Raven Darkholme, ullamcorper,recorded audio,x.opus,x,3/18/2020,16:54:35
,3/18/2020,16:55:03,removed,Bruce Wayne, nulla nec porta pharetra nunc elit sollicitudin nisl gravida pulvinar purus sapien quis,,,,,
,3/18/2020,16:55:32,removed,Adrian Veidt, enim lorem ipsum dolor sit amet consectetur adipiscing elit aliquam ullamcorper nulla nec,,,,,
,3/18/2020,16:57:02,removed,Reed Richards, Lol,,,x,3/18/2020,16:24:05
,3/18/2020,16:57:25,removed,Raven Darkholme, porta,,,,,
,3/18/2020,16:57:27,removed,Bruce Wayne, pharetra nunc elit,,,x,3/18/2020,16:55:32
,3/18/2020,16:57:27,removed,Raven Darkholme, sollicitudin nisl,,,,,
,3/18/2020,16:57:50,removed,Bruce Wayne, gravida pulvinar purus sapien quis enim lorem ipsum dolor sit amet consectetur adipiscing elit,,,,,
,3/18/2020,16:58:18,removed,Adrian Veidt, aliquam ullamcorper nulla nec porta pharetra nunc elit sollicitudin,,,x,3/18/2020,16:57:27
,3/18/2020,16:58:34,removed,Adrian Veidt, nisl gravida pulvinar,,,,,
,3/18/2020,16:58:48,removed,Bruce Wayne, purus,,,,,
,3/18/2020,16:59:13,removed,Bruce Wayne, sapien,GIF,x.gif,,,
,3/18/2020,17:00:24,removed,Adrian Veidt, quis enim lorem ipsum dolor sit amet consectetur adipiscing elit aliquam ullamcorper nulla nec porta pharetra nunc elit sollicitudin nisl gravida pulvinar purus sapien quis enim lorem ipsum dolor sit amet consectetur adipiscing elit aliquam ullamcorper nulla nec porta pharetra nunc elit sollicitudin nisl gravida pulvinar purus sapien quis enim lorem,,,,,
,3/18/2020,17:00:51,removed,Adrian Veidt, ipsum dolor sit amet consectetur adipiscing elit aliquam ullamcorper nulla nec porta,,,,,
,3/18/2020,17:01:42,removed,Adrian Veidt, pharetra nunc elit sollicitudin nisl gravida pulvinar purus sapien quis enim lorem ipsum dolor sit amet consectetur adipiscing elit aliquam ullamcorper nulla nec porta pharetra nunc,,,,,
,3/18/2020,17:02:29,removed,Adrian Veidt, elit sollicitudin nisl gravida pulvinar purus sapien,,,,,
,3/18/2020,17:02:29,removed,Raven Darkholme, quis,recorded audio,x.opus,x,3/18/2020,17:00:24
,3/18/2020,17:02:41,removed,Bruce Wayne, enim lorem ipsum dolor sit amet consectetur adipiscing elit aliquam ullamcorper nulla nec porta,,,x,3/18/2020,17:00:24
,3/18/2020,17:02:48,removed,Bruce Wayne, Hahahahaha,,,x,3/18/2020,17:02:29
,3/18/2020,17:03:06,removed,Adrian Veidt, pharetra nunc elit sollicitudin nisl gravida,,,,,
,3/18/2020,17:03:33,removed,Adrian Veidt, pulvinar purus sapien quis enim,,,x,3/18/2020,17:02:29
,3/18/2020,17:03:57,removed,Raven Darkholme, lorem ipsum dolor sit,,,x,3/18/2020,17:03:33
,3/18/2020,17:04:07,removed,Adrian Veidt, amet consectetur adipiscing elit aliquam ullamcorper nulla nec porta pharetra nunc,,,,,
,3/18/2020,17:04:12,removed,Raven Darkholme, elit sollicitudin nisl gravida pulvinar purus sapien quis,,,,,
,3/18/2020,17:04:20,removed,Adrian Veidt, enim lorem ipsum dolor sit,,,,,
,3/18/2020,17:05:06,removed,Adrian Veidt, amet consectetur adipiscing elit aliquam ullamcorper nulla nec porta pharetra nunc elit sollicitudin nisl gravida pulvinar purus sapien quis enim lorem ipsum dolor sit amet consectetur adipiscing elit aliquam ullamcorper,,,x,3/18/2020,17:02:41
,3/18/2020,17:05:07,removed,Lex Luthor, nulla nec porta pharetra nunc elit,,,,,
,3/18/2020,17:05:34,removed,Lex Luthor, sollicitudin nisl gravida pulvinar purus sapien quis enim lorem ipsum dolor sit amet consectetur adipiscing elit aliquam,,,,,
,3/18/2020,17:05:41,removed,Lex Luthor, ullamcorper nulla nec,,,,,
,3/18/2020,17:06:33,removed,Adrian Veidt, porta pharetra nunc elit sollicitudin nisl gravida pulvinar,,,x,3/18/2020,17:05:07
,3/18/2020,17:08:25,removed,Thor Odinson, purus sapien quis,,,x,3/18/2020,16:58:34
,3/18/2020,17:09:00,removed,Lex Luthor, enim,,,,,
,3/18/2020,17:09:31,removed,Thor Odinson, lorem ipsum dolor,,,x,3/18/2020,16:58:34
,3/18/2020,17:12:01,removed,Lex Luthor, Lol,,,,,
